STUDENT_ID,GENDER,PLACEMENT,HONOR_OPTED_OR_NOT,EDUCATION_TYPE,ACADEMIC_PROGRAM,COURSE 1 MARKS,COURSE 2 MARKS,COURSE 3 MARKS,COURSE 4 MARKS,COURSE 5 MARKS,PERCENTILE,OVEARLL_GRADE
SB11201320140298,F,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,100,6,31,86,41,65,SECOND CLASS
SB11201320140361,F,Yes,Yes,ACADEMIC,,17,58,13,55,92,45,SECOND CLASS
SB11201320140406,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,82,79,79,57,37,75,DISTINCTION
SB11201320140424,M,Yes,No,TECHNICAL/ACADEMIC,MECHANICAL ENGINEERING,96,97,74,94,,93,THIRD CLASS
SB11201320140506,F,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,42,6,,43,66,22,THIRD CLASS
SB11201320140581,M,Yes,No,TECHNICAL,INDUSTRIAL ENGINEERING,88,73,88,76,12,77,FIRST CLASS
SB11201320140647,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,99,81,96,92,99,FIRST CLASS
SB11201320140699,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,41,7,10,29,14,11,FIRST CLASS
SB11201320140733,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,97,76,89,98,70,95,THIRD CLASS
SB11201320140740,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,100,91,67,84,0,58,DISTINCTION
SB11201320140756,M,Yes,No,TECHNICAL,MECHANICAL ENGINEERING,83,51,35,56,66,62,FIRST CLASS
SB11201320140758,F,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,79,37,39,88,0,20,FIRST CLASS
SB11201320140775,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,60,1,40,70,71,40,FIRST CLASS
SB11201320140776,M,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,65,60,79,32,33,60,FIRST CLASS
SB11201320140854,F,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,43,20,37,28,0,3,FIRST CLASS
SB11201320140903,M,No,No,ACADEMIC,MECHANICAL ENGINEERING,72,61,57,61,93,77,FIRST CLASS
SB11201320140921,M,Yes,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,89,79,86,65,22,79,FIRST CLASS
SB11201320140959,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,91,99,94,29,97,FIRST CLASS
SB11201320140995,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,100,100,97,87,18,97,SECOND CLASS
SB11201320141019,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,98,100,100,51,100,FIRST CLASS
SB11201320141121,M,No,No,ACADEMIC,CIVIL ENGINEERING,93,9,47,10,59,43,DISTINCTION
SB11201320141126,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,99,77,65,76,8,77,SECOND CLASS
SB11201320141146,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,87,98,1,91,29,70,SECOND CLASS
SB11201320141171,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,98,93,96,100,83,99,SECOND CLASS
SB11201320141186,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,100,100,100,100,100,THIRD CLASS
SB11201320141228,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,86,52,77,83,91,87,THIRD CLASS
SB11201320141294,F,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,22,53,56,62,27,44,FIRST CLASS
SB11201320141330,F,No,No,ACADEMIC,CIVIL ENGINEERING,75,78,85,61,83,84,FIRST CLASS
SB11201320141346,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,100,90,90,89,50,96,SECOND CLASS
SB11201320141379,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,98,76,88,75,81,92,SECOND CLASS
SB11201320141388,M,Yes,Yes,TECHNICAL,CIVIL ENGINEERING,98,58,34,23,92,74,SECOND CLASS
SB11201320141458,M,Yes,Yes,ACADEMIC,ELECTRIC ENGINEERING,79,75,95,76,99,94,FIRST CLASS
SB11201320141474,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,93,97,100,99,88,99,FIRST CLASS
SB11201320141479,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,75,78,27,88,53,72,SECOND CLASS
SB11201320141626,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,95,81,11,57,13,55,DISTINCTION
SB11201320141630,M,Yes,No,ACADEMIC,ELECTRONIC ENGINEERING,87,77,57,80,57,80,THIRD CLASS
SB11201320141699,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,85,60,14,58,15,45,DISTINCTION
SB11201320141729,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,97,70,78,80,76,89,THIRD CLASS
SB11201320141797,F,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,49,8,45,33,63,34,DISTINCTION
SB11201320141962,M,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,79,52,49,66,35,61,FIRST CLASS
SB11201320142050,M,No,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,59,44,23,83,22,49,SECOND CLASS
SB11201320142054,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,98,88,51,94,76,92,SECOND CLASS
SB11201320142065,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,50,39,70,79,43,62,THIRD CLASS
SB11201320142074,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,74,25,16,58,22,35,FIRST CLASS
SB11201320142175,M,Yes,Yes,TECHNICAL,ELECTRONIC ENGINEERING,95,90,93,84,10,87,FIRST CLASS
SB11201320142271,M,No,No,ACADEMIC,CIVIL ENGINEERING,95,55,85,73,100,93,FIRST CLASS
SB11201320142279,F,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,52,74,65,54,31,60,FIRST CLASS
SB11201320142381,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,80,22,86,24,78,THIRD CLASS
SB11201320142506,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,94,80,32,47,21,62,FIRST CLASS
SB11201320142583,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,100,76,88,94,14,91,THIRD CLASS
SB11201320142760,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,63,46,88,76,19,67,FIRST CLASS
SB11201320142767,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,87,73,98,84,86,94,THIRD CLASS
SB11201320142778,F,Yes,Yes,,CIVIL ENGINEERING,97,88,94,86,97,98,THIRD CLASS
SB11201320142782,F,Yes,No,ACADEMIC,ELECTRONIC ENGINEERING,100,98,99,95,96,100,THIRD CLASS
SB11201320142816,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,67,95,65,72,91,87,FIRST CLASS
SB11201320142817,F,Yes,Yes,ACADEMIC,,54,69,68,80,69,76,THIRD CLASS
SB11201320142836,F,No,Yes,TECHNICAL,CIVIL ENGINEERING,100,85,99,86,66,97,FIRST CLASS
SB11201320142933,F,Yes,No,ACADEMIC,CHEMICAL ENGINEERING,99,100,85,95,86,99,SECOND CLASS
SB11201320142953,M,No,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,100,85,81,90,48,93,FIRST CLASS
SB11201320143021,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,72,43,77,67,44,66,FIRST CLASS
SB11201320143035,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,100,82,41,97,87,95,FIRST CLASS
SB11201320143046,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,76,80,63,88,26,77,THIRD CLASS
SB11201320143106,M,,Yes,ACADEMIC,CIVIL ENGINEERING,99,86,90,95,99,99,FIRST CLASS
SB11201320143125,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,77,41,73,75,43,68,THIRD CLASS
SB11201320143164,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,85,48,37,70,29,58,FIRST CLASS
SB11201320143173,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,92,49,90,88,91,91,FIRST CLASS
SB11201320143184,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,53,25,11,11,57,22,FIRST CLASS
SB11201320143346,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,96,98,92,98,100,FIRST CLASS
SB11201320143347,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,82,39,53,62,93,74,FIRST CLASS
SB11201320143643,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,34,74,80,73,16,62,DISTINCTION
SB11201320143697,M,Yes,No,ACADEMIC,CIVIL ENGINEERING,94,28,14,9,4,22,FIRST CLASS
SB11201320143698,M,Yes,No,ACADEMIC,CIVIL ENGINEERING,82,96,94,66,4,78,FIRST CLASS
SB11201320143740,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,81,89,76,95,96,FIRST CLASS
SB11201320143796,M,Yes,No,TECHNICAL,INDUSTRIAL ENGINEERING,85,28,17,74,18,44,FIRST CLASS
SB11201320143832,F,Yes,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,91,40,67,77,4,59,THIRD CLASS
SB11201320143926,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,99,85,93,98,1,89,FIRST CLASS
SB11201320144016,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,90,22,48,63,55,59,FIRST CLASS
SB11201320144139,M,Yes,Yes,ACADEMIC,ELECTRIC ENGINEERING AND TELECOMMUNICATIONS,92,96,93,97,81,98,SECOND CLASS
SB11201320144147,M,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,58,56,6,3,22,17,FIRST CLASS
SB11201320144183,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,75,85,23,85,59,73,SECOND CLASS
SB11201320144263,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,90,92,90,96,65,95,FIRST CLASS
SB11201320144284,F,Yes,Yes,ACADEMIC,CATASTRAL ENGINEERING AND GEODESY,94,71,82,86,47,86,FIRST CLASS
SB11201320144595,F,Yes,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,100,53,33,65,74,80,THIRD CLASS
SB11201320144719,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,85,46,3,26,86,47,FIRST CLASS
SB11201320144931,F,No,No,ACADEMIC,CIVIL ENGINEERING,100,99,80,92,0,75,FIRST CLASS
SB11201320144932,M,No,No,ACADEMIC,CIVIL ENGINEERING,70,71,86,42,32,68,FIRST CLASS
SB11201320145020,M,Yes,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,68,19,15,64,12,28,FIRST CLASS
SB11201320145023,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,87,24,75,87,29,70,FIRST CLASS
SB11201320145073,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,98,76,93,79,97,THIRD CLASS
SB11201320145077,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,80,52,51,75,53,68,THIRD CLASS
SB11201320145102,F,No,Yes,ACADEMIC,CIVIL ENGINEERING,63,40,37,38,70,51,FIRST CLASS
SB11201320145161,F,Yes,No,ACADEMIC,CHEMICAL ENGINEERING,100,85,88,95,84,97,FIRST CLASS
SB11201320145164,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,94,83,36,98,46,85,THIRD CLASS
SB11201320145280,M,Yes,Yes,ACADEMIC,TOPOGRAPHIC ENGINEERY,98,94,75,82,92,95,FIRST CLASS
SB11201320145451,M,No,Yes,ACADEMIC,CIVIL ENGINEERING,27,19,75,33,17,31,FIRST CLASS
SB11201320145579,F,Yes,No,TECHNICAL,INDUSTRIAL ENGINEERING,88,84,91,44,5,70,FIRST CLASS
SB11201320145619,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,100,99,97,100,74,100,THIRD CLASS
SB11201320145636,F,Yes,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,36,29,66,82,35,54,FIRST CLASS
SB11201320145645,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,40,74,78,4,69,55,FIRST CLASS
SB11201320145647,M,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,86,65,91,58,66,82,FIRST CLASS
SB11201320145667,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,98,95,91,91,99,100,FIRST CLASS
SB11201320145905,F,Yes,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,96,80,70,62,68,84,FIRST CLASS
SB11201320145915,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,65,78,77,78,63,80,FIRST CLASS
SB11201320145935,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,98,82,87,97,38,93,SECOND CLASS
SB11201320145977,F,No,No,TECHNICAL,TRANSPORTATION AND ROAD ENGINEERING,90,61,91,73,44,81,DISTINCTION
SB11201320146020,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,83,7,8,83,66,48,FIRST CLASS
SB11201320146162,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,57,78,63,76,9,62,THIRD CLASS
SB11201320146185,F,Yes,Yes,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,96,77,43,92,90,90,THIRD CLASS
SB11201320146199,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,72,79,79,76,94,88,SECOND CLASS
SB11201320146401,F,Yes,Yes,ACADEMIC,PRODUCTIVITY AND QUALITY ENGINEERING,85,71,52,69,83,79,FIRST CLASS
SB11201320146489,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,53,73,87,87,96,89,FIRST CLASS
SB11201320146577,M,Yes,No,ACADEMIC,CIVIL ENGINEERING,68,49,87,56,91,79,SECOND CLASS
SB11201320146862,M,Yes,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,81,75,69,80,86,86,FIRST CLASS
SB11201320146879,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,97,58,40,82,38,74,SECOND CLASS
SB11201320146894,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,100,96,91,54,98,SECOND CLASS
SB11201320146935,M,No,No,TECHNICAL,INDUSTRIAL ENGINEERING,99,89,90,84,98,98,FIRST CLASS
SB11201320147010,F,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,90,88,12,88,86,82,FIRST CLASS
SB11201320147219,F,Yes,No,ACADEMIC,MECHANICAL ENGINEERING,95,99,100,96,11,97,THIRD CLASS
SB11201320147290,M,Yes,No,TECHNICAL,INDUSTRIAL ENGINEERING,80,65,51,53,54,65,FIRST CLASS
SB11201320147429,M,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,97,100,97,82,81,98,FIRST CLASS
SB11201320147450,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,31,6,16,71,5,13,THIRD CLASS
SB11201320147459,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,87,51,95,85,72,88,SECOND CLASS
SB11201320147471,M,No,No,TECHNICAL,INDUSTRIAL ENGINEERING,91,55,45,58,57,67,FIRST CLASS
SB11201320147533,F,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,77,83,44,7,60,58,FIRST CLASS
SB11201320147677,M,Yes,Yes,TECHNICAL/ACADEMIC,MECHANICAL ENGINEERING,100,93,23,95,21,85,SECOND CLASS
SB11201320147740,F,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,38,9,10,77,30,25,FIRST CLASS
SB11201320147798,F,Yes,Yes,ACADEMIC,ELECTRONIC ENGINEERING,43,63,86,54,41,63,FIRST CLASS
SB11201320148346,M,Yes,No,TECHNICAL,CIVIL ENGINEERING,63,40,45,57,16,44,FIRST CLASS
SB11201320148429,M,Yes,No,TECHNICAL,CIVIL ENGINEERING,75,6,3,75,8,19,FIRST CLASS
SB11201320148453,M,No,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,87,74,30,26,0,13,FIRST CLASS
SB11201320148529,F,Yes,No,TECHNICAL,CIVIL ENGINEERING,79,73,94,96,20,87,FIRST CLASS
SB11201320148544,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,91,80,36,54,77,75,FIRST CLASS
SB11201320148653,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,95,55,20,94,6,63,FIRST CLASS
SB11201320148846,F,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,67,49,65,49,72,65,DISTINCTION
SB11201320148986,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,57,9,50,84,86,63,FIRST CLASS
SB11201320149368,F,Yes,No,TECHNICAL/ACADEMIC,CHEMICAL ENGINEERING,91,42,77,68,87,82,THIRD CLASS
SB11201320149392,M,No,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,94,90,69,62,71,86,FIRST CLASS
SB11201320149425,M,Yes,No,ACADEMIC,CHEMICAL ENGINEERING,98,93,83,93,72,96,FIRST CLASS
SB11201320149426,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,91,56,74,71,28,73,FIRST CLASS
SB11201320149428,M,Yes,No,ACADEMIC,CIVIL ENGINEERING,62,46,29,29,85,53,SECOND CLASS
SB11201320149471,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,99,96,100,93,69,99,FIRST CLASS
SB11201320149477,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,95,84,31,81,49,78,FIRST CLASS
SB11201320149519,F,No,No,TECHNICAL,CIVIL ENGINEERING,40,10,8,56,14,15,FIRST CLASS
SB11201320149715,F,Yes,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,42,21,11,58,1,13,FIRST CLASS
SB11201320149778,F,Yes,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,68,39,60,78,9,53,FIRST CLASS
SB11201320149830,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,90,37,81,91,77,86,THIRD CLASS
SB11201320149953,M,Yes,No,TECHNICAL,ELECTRONIC ENGINEERING,94,66,96,34,99,92,DISTINCTION
SB11201320149969,M,No,No,TECHNICAL,ELECTRONIC ENGINEERING,58,46,57,75,49,61,DISTINCTION
SB11201320149998,F,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,40,14,2,54,37,16,FIRST CLASS
SB11201320150105,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,98,72,83,57,29,80,FIRST CLASS
SB11201320150189,F,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,73,42,65,65,68,68,SECOND CLASS
SB11201320150216,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,94,91,90,97,88,97,THIRD CLASS
SB11201320150303,F,No,No,TECHNICAL,INDUSTRIAL ENGINEERING,95,95,98,92,61,97,DISTINCTION
SB11201320150445,F,No,No,TECHNICAL,ELECTRONIC ENGINEERING,64,29,13,71,55,43,FIRST CLASS
SB11201320150603,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,59,10,26,40,68,35,FIRST CLASS
SB11201320150712,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,83,41,31,63,28,52,FIRST CLASS
SB11201320150892,F,Yes,No,ACADEMIC,CIVIL ENGINEERING,90,93,96,92,93,98,FIRST CLASS
SB11201320150942,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,83,6,12,85,9,32,FIRST CLASS
SB11201320150954,F,Yes,Yes,TECHNICAL/ACADEMIC,AERONAUTICAL ENGINEERING,96,67,88,100,99,98,FIRST CLASS
SB11201320151333,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,34,67,59,24,12,37,FIRST CLASS
SB11201320151402,F,Yes,No,ACADEMIC,CIVIL ENGINEERING,72,61,71,77,57,75,FIRST CLASS
SB11201320151474,F,Yes,No,TECHNICAL/ACADEMIC,AERONAUTICAL ENGINEERING,84,94,5,86,55,72,FIRST CLASS
SB11201320151491,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,84,75,75,59,51,76,FIRST CLASS
SB11201320151497,F,Yes,No,ACADEMIC,CIVIL ENGINEERING,42,72,27,83,50,59,FIRST CLASS
SB11201320151832,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,63,51,59,70,37,61,DISTINCTION
SB11201320151923,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,100,62,42,89,41,82,THIRD CLASS
SB11201320151995,F,Yes,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,85,90,75,91,98,95,FIRST CLASS
SB11201320152021,M,No,Yes,TECHNICAL/ACADEMIC,CHEMICAL ENGINEERING,88,62,80,97,91,93,THIRD CLASS
SB11201320152238,F,Yes,Yes,ACADEMIC,AERONAUTICAL ENGINEERING,57,82,28,89,64,73,FIRST CLASS
SB11201320152378,M,Yes,No,ACADEMIC,CIVIL ENGINEERING,98,80,32,84,91,88,FIRST CLASS
SB11201320152502,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,66,65,80,42,87,76,FIRST CLASS
SB11201320152573,F,Yes,Yes,TECHNICAL,CIVIL ENGINEERING,92,67,62,65,65,78,FIRST CLASS
SB11201320152718,F,Yes,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,49,54,90,20,60,61,DISTINCTION
SB11201320152736,F,Yes,Yes,ACADEMIC,PRODUCTION ENGINEERING,100,62,62,94,92,95,THIRD CLASS
SB11201320152788,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,86,94,80,90,50,89,THIRD CLASS
SB11201320152843,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,91,60,50,74,23,68,THIRD CLASS
SB11201320152849,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,30,59,51,61,23,45,SECOND CLASS
SB11201320152881,F,Yes,Yes,TECHNICAL,CHEMICAL ENGINEERING,100,82,96,89,97,99,FIRST CLASS
SB11201320152904,F,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,70,28,59,67,93,72,SECOND CLASS
SB11201320152909,F,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,80,98,91,98,98,99,THIRD CLASS
SB11201320152918,F,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,56,70,31,92,35,65,SECOND CLASS
SB11201320152993,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,98,99,97,82,100,THIRD CLASS
SB11201320153135,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,72,75,53,66,85,77,FIRST CLASS
SB11201320153167,M,Yes,No,ACADEMIC,ELECTRIC ENGINEERING,94,69,92,74,19,81,FIRST CLASS
SB11201320153248,M,No,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,68,35,38,42,16,38,FIRST CLASS
SB11201320153261,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,92,89,84,40,0,38,FIRST CLASS
SB11201320153354,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,97,83,64,65,43,81,FIRST CLASS
SB11201320153475,M,Yes,Yes,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,83,67,80,86,53,83,FIRST CLASS
SB11201320153537,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,76,30,45,85,5,49,FIRST CLASS
SB11201320153574,M,Yes,No,TECHNICAL,CHEMICAL ENGINEERING,98,89,94,86,64,95,FIRST CLASS
SB11201320153593,F,Yes,No,TECHNICAL,CIVIL ENGINEERING,68,65,85,25,9,53,FIRST CLASS
SB11201320153627,M,Yes,No,TECHNICAL,CIVIL ENGINEERING,88,44,61,72,96,82,FIRST CLASS
SB11201320153686,M,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,64,53,28,67,41,52,DISTINCTION
SB11201320153696,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,97,98,92,99,33,97,FIRST CLASS
SB11201320153897,F,No,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,69,57,92,84,87,87,FIRST CLASS
SB11201320153901,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,72,31,47,85,65,67,FIRST CLASS
SB11201320153996,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,95,89,5,75,61,71,SECOND CLASS
SB11201320154026,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,91,81,91,91,51,90,FIRST CLASS
SB11201320154101,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,81,84,57,92,39,81,FIRST CLASS
SB11201320154223,F,No,No,ACADEMIC,CHEMICAL ENGINEERING,99,95,86,91,80,97,FIRST CLASS
SB11201320154320,M,Yes,No,ACADEMIC,CIVIL ENGINEERING,76,29,58,94,26,67,THIRD CLASS
SB11201320154357,M,Yes,Yes,ACADEMIC,CHEMICAL ENGINEERING,97,74,92,98,86,97,THIRD CLASS
SB11201320154372,M,Yes,Yes,ACADEMIC,MECHANICAL ENGINEERING,99,92,100,92,99,100,THIRD CLASS
SB11201320154378,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,100,94,85,97,99,100,THIRD CLASS
SB11201320154557,M,No,No,TECHNICAL,MECHANICAL ENGINEERING,100,89,98,86,98,99,FIRST CLASS
SB11201320154739,F,Yes,No,TECHNICAL,INDUSTRIAL ENGINEERING,48,9,21,45,27,22,FIRST CLASS
SB11201320154868,M,No,No,ACADEMIC,CIVIL ENGINEERING,68,68,59,52,31,60,FIRST CLASS
SB11201320154923,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,23,1,27,42,52,14,FIRST CLASS
SB11201320155023,M,Yes,No,TECHNICAL,INDUSTRIAL ENGINEERING,80,39,25,60,39,49,FIRST CLASS
SB11201320155051,M,Yes,Yes,TECHNICAL,ELECTRIC ENGINEERING,99,88,61,45,23,77,THIRD CLASS
SB11201320155110,M,Yes,Yes,ACADEMIC,CIVIL ENGINEERING,96,82,84,94,36,90,THIRD CLASS
SB11201320155242,F,No,No,ACADEMIC,INDUSTRIAL ENGINEERING,35,36,67,84,70,65,SECOND CLASS
SB11201320155247,M,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,53,58,62,87,6,58,THIRD CLASS
SB11201320155250,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,81,71,30,56,53,62,THIRD CLASS
SB11201320155461,F,Yes,No,ACADEMIC,INDUSTRIAL ENGINEERING,73,67,69,83,89,85,FIRST CLASS
SB11201320155480,F,No,No,TECHNICAL/ACADEMIC,INDUSTRIAL ENGINEERING,89,95,74,72,87,91,FIRST CLASS
SB11201320155636,F,Yes,Yes,ACADEMIC,INDUSTRIAL ENGINEERING,90,84,53,65,58,78,FIRST CLASS
SB11201320155642,M,Yes,No,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,77,93,52,73,31,75,FIRST CLASS
SB11201320155688,M,No,No,TECHNICAL/ACADEMIC,ELECTRONIC ENGINEERING,98,86,94,79,64,93,DISTINCTION
SB11201320155813,F,No,No,TECHNICAL/ACADEMIC,CIVIL ENGINEERING,79,51,21,50,44,49,FIRST CLASS
SB11201320155972,M,Yes,No,TECHNICAL,CIVIL ENGINEERING,95,99,92,70,65,94,FIRST CLASS
SB11201320156030,F,Yes,Yes,TECHNICAL,INDUSTRIAL ENGINEERING,52,73,83,49,62,70,FIRST CLASS
